RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx,year,month,Real Oil Prices
9.058322582703171,8.90881627263749,4.121294803312144,13.672654217123815,12.20392534172765,4.24805230110836,4.367089389935103,4.34112392075007,4.4966547097831855,4.311681970462419,4.560911051681424,3.918911246926676,4.107293708960549,3.7537585656815016,4.666892567398863,4.261309939104694,4.373112029896238,4.173388324962399,4.426843451256564,8.342125263571857,11.788615924577222,11.72893966273871,5.8,2.96010514772431,7.793174347601746,7.733245646967815,7.991253930178608,7.218176839136546,7.372118028966322,12.71709824930183,11.656653445261597,10.042118420748878,6.350711183160038,8.551981017095063,9.749403537211744,9.233666197377374,8.84043543941133,11.434780122837235,10.058737627849498,8.570544367102842,9.522051422300544,8.837681215738355,9.87013757290627,3.7160081458330887,1.6292407358086922,3.732896363454155,7.2793188361042755,4.820281573669553,5.768320998918772,6.48310735298625,5.863631178439007,7.242082359972781,4.875197330834739,5.762051385924831,6.381816019098146,5.87773578458076,11.518261204569692,11.915366003683031,10.757839048889032,12.97920868616236,13.724971876435928,0.3715642460874175,7.047691120149068,8.15602244247425,7.754567307515012,12.944909952009622,4.0859763293583065,10.98698620341111,6.448202450976935,6.878540864462333,6.422743071991108,6.139474987762731,6.311898137012015,1.0316674681351643,2.9593488727404624,4.76,5.51,4.95,5.39,6.11,7.4,7.74,8.57,9.2,0.63,1.35,2.64,2.98,3.81,4.44,4.61170380434296,0.2349147975516487,4.588563057841834,0.4739962730250394,0.3003275305607537,4.832305766539966,4.812997041313885,4.788324737412332,4.591071271750577,4.898585797744754,5.006627279392157,4.890349135740551,4.914124401057556,5.366443200266351,4.903792205896604,4.835487948993113,5.1029105762844535,5.011967745987824,4.982921462382749,4.982235826433269,4.258219253093282,4.938265305133387,4.207241621653961,4.143594953803982,2.543961491123908,2.6775910623460213,2.494857063149416,4.529368483359296,11.141586383355888,12.39069875314332,6.800539934191819,2.711344834499028,1994,10,2.473236942777818
9.058099617197016,8.908302411909553,4.122024594207069,13.68142581341281,12.204726740210814,4.254714448346129,4.371572189401389,4.345968029782486,4.497518169067758,4.310531989036635,4.56255179766823,3.931454995419354,4.116692982184187,3.76510413624134,4.675337843144055,4.269427497182144,4.339160899491862,4.207263952469784,4.43125956985338,8.329899293236922,11.78973110287474,11.73218950069393,5.6,2.890371813451719,7.870547844889537,7.67971364042848,7.888334501113747,7.086737935346697,7.293017680453054,12.70076888736933,11.660241412573995,10.045421048468178,6.349313803022429,8.558335134939352,9.751850377931357,9.237371711124544,8.841014310628568,11.438438959654176,10.063222610699906,8.573705841428934,9.527455025184494,8.836083191137602,9.871325865779369,3.718438280627325,1.6094381124340804,3.732896363454155,7.320526962934553,5.17048400071997,5.891644214588202,6.452048956014513,5.826000110330303,7.200424893691226,4.919980933127395,5.697093489861109,6.38012253859468,5.752572642000236,11.532031771469772,11.91864387433492,10.791790247890685,12.982043279291531,13.73157662260911,0.3784371206515173,7.048299524843331,8.156854401210946,7.752721853031833,12.95536383671052,4.094344578888768,10.998760939955446,6.45891241473806,6.885064377655346,6.427836078135123,6.133419736904501,6.308043797029299,1.0441110934114106,2.928075864317669,5.29,5.81,5.29,5.72,6.54,7.72,7.96,8.68,9.32,0.43,1.25,2.43,2.67,3.39,4.03,4.619434767361716,0.2589746801579007,4.5854163677007325,0.4632313742055288,0.3109353570234416,4.837075250901088,4.819474796706122,4.795790553861204,4.603168193337458,4.955827064643514,5.009301077758686,4.886582652973447,4.917788751045193,5.3706380327788255,4.905274785845837,4.838660037274102,5.1059454799611865,5.014627322005899,4.984975554155623,4.984291325601281,4.2601273403995705,4.940234295949854,4.208119591355257,4.145877010510078,2.546315356286547,2.6748381358140816,2.4973292520910806,4.517431282597115,11.152830393356838,12.402566959315378,6.791715611401133,2.788062200611948,1994,11,2.49012230240894
9.06284681768578,8.912459804682431,4.124679778186845,13.688907440745918,12.209576499861834,4.264668054236135,4.379542313802676,4.354338082798306,4.505550946506864,4.31997968698765,4.57004859036137,3.941129297535431,4.129119526251031,3.786756813164742,4.680437209753336,4.280291497715213,4.355859761207285,4.198057235933834,4.438366808986042,8.366137716728893,11.7901859205386,11.733834521667765,5.5,2.8791985134778133,7.855932200106061,7.671360923656627,7.819234454260999,7.021976423964221,7.220373837455479,12.686026605632172,11.662844346220846,10.047371422908006,6.345636362582982,8.561401446271908,9.753652546834555,9.239607869753868,8.842171048756224,11.441203873922763,10.066711233680612,8.577365946638691,9.529826297544146,8.83462822216297,9.872409597016844,3.720862524180062,1.6292407358086922,3.732896363454155,7.282761180292878,4.919980933127395,5.789960173955357,6.466144725792829,5.852202482648037,7.241366284038651,5.117993818404779,5.777652326318632,6.4019171983855605,5.7137328088097,11.559159985319312,11.934847741287044,10.75314690813306,12.982869099206216,13.739055988550769,0.3646438080321125,7.048125732698449,8.156624964477185,7.750485581512104,12.968046017022305,4.117409851439741,11.021902468516757,6.467368393600268,6.895541899374703,6.448465555922404,6.120714916402144,6.293215932849611,1.0631561461385524,2.890188568895862,5.45,6.26,5.6,6.21,7.14,7.78,7.81,8.46,9.1,0.76,1.69,2.33,2.36,3.01,3.65,4.639238675162266,0.2843522848571111,4.606992534501923,0.443852782072937,0.3288007429593628,4.84103251760897,4.823502188343665,4.799914271011056,4.616110135917623,5.013298418164676,5.011301745301641,4.883559219098302,4.920710593862214,5.374815342152536,4.908233367863699,4.84103251760897,5.107156867140146,5.01529111226815,4.987707796273834,4.986342608357813,4.260776672730207,4.939031882398091,4.208550853391828,4.147000277259675,2.547098748352981,2.674148718392044,2.498973989168701,4.554928980066592,11.15849086673904,12.421015099593712,6.7916316044492655,2.625146811131572,1994,12,2.43644962887935
9.067486920923749,8.915271081224706,4.124631270996429,13.69331605583364,12.213906877643652,4.266562484884762,4.380613148673056,4.354717113776369,4.50340985964227,4.325113645126692,4.565110411321131,3.9474268474337504,4.132030460328607,3.790169469012792,4.685481174594157,4.281925887151656,4.359426936970918,4.206344999726992,4.436220044034737,8.329899293236922,11.790845038934814,11.73336937553934,5.6,2.839078521988145,7.924434185249355,7.67971364042848,7.781555959652702,6.962243465213176,7.200424893691226,12.717398144340814,11.665680886171,10.04962046152729,6.342473471180031,8.56293108328115,9.756262832837534,9.242420265536438,8.844480518604554,11.44418613277876,10.069679727442542,8.581819208913391,9.532887531826471,8.833171133168682,9.872873693969844,3.720862524180062,1.6486588178950556,3.732896363454155,7.249215057825121,4.844187094332607,5.66642669157264,6.486160790468479,5.814130534810141,7.156176638260646,4.934473940324937,5.652489183777423,6.340359305491421,5.673323270607918,11.55053911827314,11.921445900814046,10.769116369629094,12.978042559130207,13.748984997305003,0.3715642460874175,7.048733873110217,8.158344458222988,7.749537959112172,12.962663998649,4.102643381565721,11.008744383939463,6.483621135349788,6.904501793132167,6.458952312658539,6.142574897671742,6.313439346528912,1.041296172393786,2.881632671406947,5.53,6.22,5.71,6.21,7.05,7.76,7.78,8.46,9.08,0.68,1.52,2.23,2.25,2.93,3.55,4.635118281377263,0.2517706575258486,4.6028274539330685,0.4540019068499536,0.3458573441165285,4.843399382600563,4.825108614379035,4.810557023856364,4.625952734964939,5.064491973204086,5.013963090833449,4.884315934981882,4.922896387066269,5.378052339183696,4.908233367863699,4.843399382600563,5.11198779438064,5.0186034703591895,4.990432593581457,4.989071122992405,4.262792560833104,4.942570570318357,4.207822060860613,4.149747748588206,2.547881527196647,2.670002202716755,2.5014360337064203,4.580877503664948,11.170815365438916,12.429997371651876,6.79108988215973,2.460605504314377,1995,1,2.4837986998593555
9.069748110096173,8.917391119052033,4.122770052605383,13.68767351826698,12.198035433502668,4.265357991913515,4.38009102508972,4.355207713403097,4.5057398409481415,4.319434231952155,4.57052699039702,3.947700931083595,4.129978739257423,3.789147799149789,4.680214585984942,4.279632561992407,4.392830573872038,4.206879792946303,4.430066529366306,8.33182700467679,11.791428034412284,11.735492850340714,5.4,2.833213402879744,7.85476918388703,7.694848072839776,7.760040681306819,7.02019070920558,7.111512117311817,12.730061255825406,11.667293264091102,10.047717758250643,6.33398985721721,8.55487425857653,9.756436609882014,9.244548543402557,8.841737428745157,11.44666813420267,10.07204819412229,8.586252727534387,9.53494966422237,8.832003931402257,9.873389104763625,3.7111300874986335,1.6094381124340804,3.73050115278557,7.182352112645141,4.86753445814789,5.652489183777423,6.3350542532711085,5.82008293331972,7.134093721990315,4.718498880223666,5.613128110037705,6.284134162936474,5.805134971928537,11.558625144230772,11.94377237902127,10.804197532463574,12.980802117229658,13.75651716746737,0.3784371206515173,7.045253793039307,8.157628361777371,7.746170952565721,12.954891023462944,4.055257190845076,10.961277846701345,6.502145761947506,6.913920336898789,6.46218001824665,6.177778127246508,6.344302139572188,1.0060929554260862,2.88613541558934,5.92,6.15,5.77,6.03,6.7,7.37,7.47,8.26,8.85,0.11,0.78,1.45,1.55,2.34,2.93,4.624722090679515,0.240198092352398,4.587380900757894,0.452349330139128,0.3368300297484745,4.845760658767657,4.827513425137937,4.817859287482516,4.6337576525581765,5.0757986262487655,5.016617372400709,4.88204406730477,4.926528792050887,5.381738979286925,4.909709382880926,4.847331750987356,5.114995315426505,5.021245479804577,4.993149986539497,4.991112634405488,4.264565436284828,4.942470658099009,4.207985713587452,4.152503417120631,2.551786256569865,2.680336431074788,2.504709358783523,4.554928980066592,11.155264320624267,12.42870422581358,6.774317825945153,2.415672767117329,1995,2,2.510100276838996
9.255967157076707,9.1185649377016,4.312019869906519,13.90388126065288,12.450778060094793,4.484084463711438,4.573852888800211,4.548159536524567,4.612726574438455,4.549828719322986,4.62794291776176,4.374068817571117,4.380646945840809,4.25347284747692,4.728067242718826,4.526546814746553,4.489257536318785,4.278184424140596,4.386400816476517,8.490849216281974,11.84459332188386,11.800942481329535,4.3,2.660259607195929,7.832410927584588,7.480428306638224,7.392647521337387,6.699500341393205,6.699500341393205,12.59133504632422,11.76824962132163,10.10377180974518,6.238129295417044,8.786762208593833,9.758172721429087,9.288874249722737,8.776167099885644,11.558405394458,10.153467757842838,8.672023640319566,9.61206516053554,8.956995312057684,9.91699590261025,3.70868210591992,1.5892354091981928,3.720862524180062,7.351799869699214,5.11198779438064,5.866468059766158,6.523562307617941,5.883322391273794,7.439559309720863,5.1647859796378,5.823045898441599,6.635946556998983,6.056784015570545,11.680708514651515,12.114998481136256,11.0415288660085,13.102917526457938,13.909712851562889,0.336472950906672,7.002883624982971,8.413431397343976,7.906620894848259,13.206704525839918,3.744787109692894,10.6501755000478,6.856293024005761,7.2059670448697135,6.785253782502384,7.187316970957261,7.374215137106725,0.2034823675504218,3.5261144811146474,4.76,5.04,4.57,4.82,5.1,5.81,5.9,7.23,8.02,0.06,0.34,1.05,1.14,2.47,3.26,4.764190126557507,0.4300933283814927,4.793511098390119,0.4668743631958589,0.384922887380176,4.885827651055778,4.877484788924897,4.808927031658718,4.574710988812661,4.60816570493798,5.11198779438064,4.88052661634225,4.962844637252914,5.521460921862246,4.9684234522410495,4.834693352215465,5.238036440973781,5.114995315426505,5.072670691281372,5.083885762031636,4.330456999476147,4.8520224592016605,4.257738123284818,4.256491770139969,2.689886298363199,2.8219740069089223,2.6290070659118268,4.675628658956318,11.70459973184165,12.892622561922986,7.01502044054982,3.18319065590628,1999,6,2.379099897812257
9.2840479783728,9.149273152334027,4.342934926199139,13.929454232698829,12.505669701802107,4.516258105623877,4.601063776216439,4.574076767124577,4.643638702851123,4.5859771830332265,4.656922634448275,4.400896241057074,4.419386254085305,4.30870567389929,4.747722154357622,4.561412647388024,4.458297634545548,4.297949145079084,4.396162513195571,8.537975730794653,11.85066118877666,11.809490467129468,4.0,2.557227388887003,7.879291485460771,7.386470849449473,7.226209010827945,6.545349661771201,6.522092799640741,12.537173338353066,11.781271801122914,10.109769746815608,6.238910392897138,8.811205187711941,9.757305042415917,9.290167671928064,8.77168035916544,11.573060555230349,10.166467012385976,8.683334552150539,9.6257954141797,8.958668737176053,9.930129483531235,3.70868210591992,1.5892354091981928,3.7232809049858577,7.443078374933996,5.023880527425224,5.932245190100531,6.67203294672689,5.963579346189141,7.428333194784983,5.159055304961655,5.891644214588202,6.614725601544244,5.993961429800335,11.7060880449503,12.187623501866735,11.151295407580449,13.1336336288601,13.94413241853582,0.3293044665668019,7.023046324207979,8.442038518031087,7.91848308270368,13.325304221402652,3.73050115278557,10.628617778973338,6.908845685273059,7.286688304395007,6.824818669928992,7.264506220732962,7.486753438411636,0.1428123572991564,3.5355652543396707,5.3,5.93,5.2,5.44,5.84,6.19,6.28,7.55,8.19,0.14,0.54,0.89,0.98,2.25,2.89,4.736628591834452,0.4600170539857469,4.630684909333279,0.4782204039028248,0.3867585598977736,4.906755171005313,4.903792205896604,4.834693352215465,4.648229685027083,4.751000642842674,5.128714588086027,4.877484788924897,5.0026031291194215,5.540871315305177,4.98702543528306,4.832305766539966,5.253320005847426,5.132262788121142,5.090678007923638,5.100476004189891,4.343415748538301,4.840890327406759,4.281363416641479,4.270773807282186,2.7047113667263254,2.836736600680178,2.643333957506272,4.657762645594928,11.769476480593458,12.944077123814152,7.042760186325423,3.145070003985263,1999,12,2.73839098282921
9.2929403916459,9.158899698413066,4.340501280875306,13.937386539412904,12.498906425125288,4.515520068765488,4.598025735069471,4.569391711926121,4.63032123981968,4.60398048857869,4.630755093048247,4.415781729375264,4.421677555755229,4.321535923422276,4.737742877955962,4.561519204070466,4.451783559197958,4.267731896888409,4.392168791186737,8.591558273557212,11.865460852763716,11.824512034660316,4.0,2.5726123065429807,7.840312983713709,7.466799475590357,7.229838778875888,6.490723536019958,6.580639138671912,12.5721036843964,11.783021302121105,10.111639286071703,6.237543071659339,8.817594036423896,9.75753649710968,9.291459423353183,8.770128527693487,11.574782268524734,10.167504297098317,8.684079569879044,9.626732231839211,8.957896735079137,9.931637596001089,3.7111300874986335,1.5892354091981928,3.7256934513330378,7.400009517773939,5.093750206941731,5.755742216751469,6.658011047154445,5.9348941982650905,7.454141078725717,5.257495377236115,5.932245190100531,6.587550016202207,6.068425590558925,11.730388915017285,12.212849629814164,11.143049483795773,13.143339825309342,13.94655899560663,0.3220842238065318,7.022957209562007,8.44810031514326,7.921608198803863,13.307846597537525,3.788724811708087,10.689669599086042,6.911445761765626,7.3013270752114225,6.828358796043744,7.262341042803058,7.489277921910237,0.1506249818521105,3.511700485318156,5.45,5.81,5.32,5.5,6.12,6.58,6.66,7.78,8.33,0.05,0.67,1.13,1.21,2.33,2.88,4.734984646245155,0.4639233064917091,4.6567754412108,0.4949407241429941,0.3705982631005403,4.906755171005313,4.903050090840223,4.83945148962415,4.670957935889391,4.7849886209181465,5.131672295045764,4.872904628281286,5.004617228477601,5.543613726415742,4.988389691965568,4.830710869882869,5.257495377236115,5.1357984429326144,5.092522459710946,5.103518294318303,4.346140369066197,4.840487345337191,4.28355898906671,4.274330073139879,2.7087167122676203,2.839663146349454,2.648300267467842,4.718498880223666,11.794089516206707,12.950521927941258,7.045126192080216,3.21257606297246,2000,1,2.778918385223036
9.299863383926704,9.166712361042425,4.354783911125223,13.930980698718852,12.525224314854984,4.522802204459507,4.60513019518847,4.5766009542601,4.634084129867731,4.597067457366262,4.639067147319904,4.436616625855101,4.429188104192327,4.334996621155031,4.74000348950872,4.570318883441802,4.403671938198951,4.314210762216024,4.392819444700205,8.592300664088572,11.866634013512378,11.825551337981551,4.0,2.5416020722047,7.930206207044395,7.484930283851144,7.17930797026623,6.5012896720418905,6.470799505330589,12.523616872269509,11.787560291080174,10.114760931320328,6.2398859075565385,8.82629423138814,9.758577380798116,9.293761980207252,8.769040811014275,11.579649097022491,10.170456583428653,8.687070978154605,9.62967551166896,8.957639268548398,9.939481912807736,3.7111300874986335,1.5475627214819478,3.7232809049858577,7.380255789049901,5.010635300762923,5.74300319101461,6.675823222895882,5.855071925067756,7.409136444525822,5.159055304961655,5.902633336133607,6.572282544092609,5.9814142137797335,11.735981012420211,12.165927505230952,11.113984031364213,13.144948404744664,13.955851463143771,0.3220842238065318,7.009860502822225,8.457485649166259,7.920991217275813,13.26577084070079,3.681351212882061,10.586584397267824,6.933730776616167,7.325614133670792,6.844751282259504,7.273931939003061,7.507003783647248,0.1502342032927169,3.469433454982936,5.85,6.03,5.69,5.85,6.22,6.5,6.26,7.68,8.37,0.0,0.37,0.65,0.41,1.83,2.52,4.761786796621578,0.5089845299924739,4.666334906630776,0.4573621868479186,0.3789849154147401,4.922168320057247,4.922896387066269,4.855150399044023,4.729156174603005,4.77912350151489,5.141663562350613,4.869839491805396,5.034351827223988,5.551796121538801,5.004617228477601,4.832305766539966,5.263208194613132,5.146331015370877,5.10412564325524,5.113793392212111,4.35356287053421,4.839649254875875,4.303510899126456,4.279079884095395,2.714694810046042,2.849549821246278,2.651127124274217,4.673762986790771,11.82588025002183,12.955892531717511,7.050644414414209,3.209544462814316,2000,3,2.85935646212662
9.333529037608615,9.183308275027604,4.404643936759747,13.929196322368982,12.560433914990634,4.482619439087475,4.567652112920175,4.547454215565885,4.6370021405242765,4.572241963921701,4.652845452699781,4.314436809706675,4.385460743865311,4.29629172901161,4.652767267288549,4.523438313311622,4.492986456169324,4.33758352149746,4.276903604702986,8.142063283395181,11.882093049912688,11.823625577974544,5.7,2.7080502677688743,8.001019961658772,7.854381211040413,7.866338923429979,7.239932592037829,7.101675972443167,12.896716695874506,11.780904705153793,10.037887318059497,6.2607280359456,8.819665349488451,9.649562576946934,9.176369852508484,8.674025985613996,11.58854301143809,10.145649109725346,8.635225085171543,9.618701283262846,8.978534410209408,9.970678802123205,3.68386693741602,1.3609768095458243,3.693867020500597,7.511524648937613,5.003946312656868,5.953243336885187,6.748759548664012,6.091309884340141,7.488293515719025,5.351858138215403,5.905361850779366,6.694562059758719,5.993961429800335,11.699512909919532,12.05760743939615,10.898034782394545,13.134064649713949,13.921543947192797,0.3220842238065318,7.082212661559202,8.60948062568858,8.032879662514969,13.391779641050745,3.749504099459783,10.657259354936038,6.9245096385568,7.477366772130264,7.06226298449671,7.003674365183511,7.15668353004971,0.3572781251883412,3.475567145497825,1.74,1.8,1.72,1.82,2.23,4.3,4.91,6.51,7.89,0.08,0.49,2.56,3.17,4.77,6.15,4.888421479771383,0.5288625755271071,4.895169080034867,0.3525571775636105,0.4677517206016667,4.927253692403581,4.927253692403581,4.832305766539966,4.58904081422081,4.648229685027083,5.181783555910062,4.825108614379035,5.001930860191059,5.636217158726769,4.999237255886975,4.806477050869741,5.33513134449003,5.18402822575129,5.129898720840234,5.150397242268516,4.381101219108954,4.795021663305636,4.300477598264984,4.33237673916635,2.7819201115881684,2.9063545170774585,2.715356842465982,4.50755736814645,12.195013922642492,13.25500270976313,7.169645277926589,3.205523112875181,2002,2,2.4544861389946204
9.33286025999015,9.183215804682275,4.404448390331458,13.92425195200746,12.557651627084054,4.49001520521829,4.574771811704553,4.553472609889702,4.645070485477952,4.581922039903486,4.660329556961493,4.318154571403921,4.39322125296145,4.308447382338584,4.657021384218347,4.530264521916598,4.538867987819452,4.33340609424253,4.282989155862989,8.192016914813731,11.880903290006982,11.821710789135029,5.7,2.7343675743546463,8.03073492442385,7.848933726754239,7.908019445000253,7.237059026844162,7.192934221967679,12.936997190426556,11.78082056001102,10.033901591301948,6.247849434136604,8.818038250542338,9.644911105287756,9.170663554927332,8.671115273859963,11.589284473078242,10.145335088683368,8.633873397134728,9.619325942710825,8.978282203398518,9.972593750981336,3.686376348958474,1.4109872176126714,3.701301998803851,7.403670290621387,5.1059454799611865,5.82008293331972,6.605297922301382,5.993961429800335,7.433075349489947,5.017279843437441,5.831882480216068,6.663132697267942,6.030685262665109,11.701369905271813,12.0308438753554,10.83121266205572,13.131778911816005,13.91824131884698,0.3148114697667745,7.084477858213623,8.611630263081649,8.032197744676099,13.39847881348616,3.696351493766533,10.601622274631987,6.9195709986182905,7.480273472317071,7.068797265686664,7.050807455638592,7.195419852030804,0.3099331821199715,3.5744866156767827,1.73,1.87,1.79,2.0,2.57,4.74,5.28,6.81,8.11,0.27,0.84,3.01,3.55,5.08,6.38,4.8794115180183,0.5153957647447105,4.875662871305364,0.352768021848157,0.46228705794304,4.933034055277315,4.935911755084227,4.83945148962415,4.642465980365699,4.670021167679779,5.184588606821935,4.830710869882869,5.013963090833449,5.639777148233949,5.003946312656868,4.803201044690671,5.337057199673972,5.186826996104388,5.133442729254029,5.153869467959171,4.383825029092802,4.793664328119859,4.306642862494831,4.334764690306493,2.783775973435041,2.910174439658574,2.718000597961977,4.561218308908229,12.198247256892342,13.255380870506858,7.183126584700108,3.045188929853905,2002,3,2.620478515806832
9.334163617756998,9.182876673574055,4.409763401803536,13.93568628440812,12.573603945404397,4.494832873261505,4.574696555718963,4.551650214393837,4.644131259668731,4.59647853276778,4.653193398982788,4.313991353657935,4.404918859245252,4.322836465569294,4.666639636718414,4.533166010071594,4.574814076281408,4.349336861429098,4.285351913055688,8.152198016149887,11.882590668954116,11.821336206404789,5.9,2.791165169162408,7.983440063347606,7.962763930516304,7.955775781884817,7.240649694972312,7.284134806881546,12.969794778762052,11.780024655814238,10.029635504568214,6.2453312730045205,8.811354230114759,9.641603172970456,9.16722408100696,8.66802408129082,11.589219617127918,10.14478531446966,8.631931597064716,9.619113336489976,8.979038633086533,9.973153530815866,3.691376359250179,1.4586152552576293,3.7037680912382287,7.372746367032469,4.844187094332607,5.648974241682333,6.685860948316798,5.94017125535201,7.419979924260996,5.1059454799611865,5.811140995970712,6.626717750573528,6.028278522640337,11.72225402725882,12.054388920272524,10.853928471859527,13.126566531764183,13.916988947914728,0.3001053331908044,7.079100145904991,8.611666657818967,8.027770221736928,13.405133405496596,3.7111300874986335,10.618885342055345,6.90797125665728,7.485910488301632,7.072193105069671,7.013852524088166,7.148526545950618,0.3532252388423922,3.588704125442287,1.75,1.83,1.71,1.92,2.48,4.65,5.21,6.76,8.03,0.17,0.73,2.9,3.46,5.01,6.28,4.872145364602912,0.5033181127973094,4.873453827095502,0.3666556703695541,0.4583743960744635,4.932313334530591,4.9351931061184695,4.845760658767657,4.683056733895857,4.657762645594928,5.189060386188332,4.829113425466471,5.027164602604843,5.644386268236864,5.010635300762923,4.8015590082104085,5.33993904603502,5.191845127599255,5.138735302588674,5.157905218585031,4.387996293252518,4.79290208876269,4.318221191435702,4.337434534415266,2.7856283974378977,2.9128940495632905,2.719319859280017,4.532599503905944,12.18910164938486,13.261872922714376,7.1878820828853485,3.082574932144805,2002,4,2.6811056343461503
9.336989674841387,9.18564800948828,4.405889647143653,13.937759163661068,12.560072514648107,4.499076079095778,4.578848807929103,4.5554535532791895,4.64751295314722,4.6011049440779885,4.656102824847254,4.318530250323085,4.409267230104526,4.325546239456761,4.67931059547286,4.538287597002197,4.575406623084513,4.338359463662395,4.290095004886549,8.148156440210892,11.884061343761664,11.824365567091636,5.8,2.821378945933021,7.952615112002741,7.85709386528949,7.995306620627862,7.239214974497681,7.361375429612672,12.921470435027384,11.780147143852668,10.025882160793977,6.2383246269926325,8.807471889864896,9.638023488715982,9.163772736264615,8.664232934238203,11.590154988589488,10.14415663075546,8.631771096302021,9.617763561857045,8.978786553428058,9.976459165038433,3.686376348958474,1.4586152552576293,3.7037680912382287,7.47533923713363,5.099866433921759,5.894402837019672,6.710523110670455,6.030685262665109,7.447751280630658,5.1929568564457655,5.846438777947897,6.642486802671037,6.047372181410344,11.731450366732432,12.054400558125804,10.893363262702268,13.121711164761896,13.920523513230885,0.3001053331908044,7.081120178574031,8.616404841668295,8.031385330950632,13.412941252969633,3.696351493766533,10.601622274631987,6.898738652101716,7.490604720832222,7.078552258037938,6.984021635362156,7.116410378539608,0.3893533527166993,3.608563414338584,1.75,1.8,1.73,1.86,2.35,4.49,5.16,6.75,8.09,0.11,0.6,2.74,3.41,5.0,6.34,4.844147881753089,0.4630425822782144,4.839253685253593,0.3783001250605061,0.4383845999431203,4.930148050409002,4.932313334530591,4.8449741860632285,4.691347891403455,4.659658380741858,5.190175213499364,4.825108614379035,5.029129883276923,5.648622067001292,5.008633298105609,4.800736977755751,5.3423342567495,5.1935122577343815,5.138735302588674,5.159055304961655,4.388642215880455,4.792371492414097,4.314242866747954,4.33990172141102,2.788092970314206,2.9128940495632905,2.723923615875296,4.573679529216638,12.195147735433943,13.266603988598188,7.196161190149455,3.1192765038345747,2002,5,2.712312295617655
